dataset;method;cls;nr_events;n_iter;metric;score
synthetic_log_3;single_index;xgboost;-1;-1;test_prefix_generation_time;0.6897797584533691
synthetic_log_3;single_index;xgboost;-1;0;train_prefix_generation_time;0.6947777271270752
synthetic_log_3;single_index;xgboost;-1;0;offline_time_total;4.157671689987183
synthetic_log_3;single_index;xgboost;-1;0;online_time_avg;0.02011428904797067
synthetic_log_3;single_index;xgboost;-1;0;online_time_std;0.020706936561755686
synthetic_log_3;single_index;xgboost;-1;1;train_prefix_generation_time;0.6867809295654297
synthetic_log_3;single_index;xgboost;-1;1;offline_time_total;4.80646538734436
synthetic_log_3;single_index;xgboost;-1;1;online_time_avg;0.02014357102598015
synthetic_log_3;single_index;xgboost;-1;1;online_time_std;0.02073580690397637
synthetic_log_3;single_index;xgboost;-1;2;train_prefix_generation_time;0.6877803802490234
synthetic_log_3;single_index;xgboost;-1;2;offline_time_total;4.138679027557373
synthetic_log_3;single_index;xgboost;-1;2;online_time_avg;0.020123837920803297
synthetic_log_3;single_index;xgboost;-1;2;online_time_std;0.02081307590065529
synthetic_log_3;single_index;xgboost;-1;3;train_prefix_generation_time;0.6807820796966553
synthetic_log_3;single_index;xgboost;-1;3;offline_time_total;4.145675897598267
synthetic_log_3;single_index;xgboost;-1;3;online_time_avg;0.020143669927600326
synthetic_log_3;single_index;xgboost;-1;3;online_time_std;0.020741186219686826
synthetic_log_3;single_index;xgboost;-1;4;train_prefix_generation_time;0.6797831058502197
synthetic_log_3;single_index;xgboost;-1;4;offline_time_total;4.123683214187622
synthetic_log_3;single_index;xgboost;-1;4;online_time_avg;0.02010035294713703
synthetic_log_3;single_index;xgboost;-1;4;online_time_std;0.020739421266831783
synthetic_log_3;single_index;xgboost;-1;5;train_prefix_generation_time;0.6817829608917236
synthetic_log_3;single_index;xgboost;-1;5;offline_time_total;4.141677618026733
synthetic_log_3;single_index;xgboost;-1;5;online_time_avg;0.021903885647122593
synthetic_log_3;single_index;xgboost;-1;5;online_time_std;0.02305665434080922
synthetic_log_3;single_index;xgboost;-1;6;train_prefix_generation_time;1.1716258525848389
synthetic_log_3;single_index;xgboost;-1;6;offline_time_total;7.807198524475098
synthetic_log_3;single_index;xgboost;-1;6;online_time_avg;0.028198173430019572
synthetic_log_3;single_index;xgboost;-1;6;online_time_std;0.029228354162663752
synthetic_log_3;single_index;xgboost;-1;7;train_prefix_generation_time;0.9632003307342529
synthetic_log_3;single_index;xgboost;-1;7;offline_time_total;6.069848537445068
synthetic_log_3;single_index;xgboost;-1;7;online_time_avg;0.027957969385414328
synthetic_log_3;single_index;xgboost;-1;7;online_time_std;0.029105897272362704
synthetic_log_3;single_index;xgboost;-1;8;train_prefix_generation_time;0.8182454109191895
synthetic_log_3;single_index;xgboost;-1;8;offline_time_total;5.2250025272369385
synthetic_log_3;single_index;xgboost;-1;8;online_time_avg;0.027375890563409177
synthetic_log_3;single_index;xgboost;-1;8;online_time_std;0.028448874603232307
synthetic_log_3;single_index;xgboost;-1;9;train_prefix_generation_time;0.8992180824279785
synthetic_log_3;single_index;xgboost;-1;9;offline_time_total;5.649080991744995
synthetic_log_3;single_index;xgboost;-1;9;online_time_avg;0.02729307291987811
synthetic_log_3;single_index;xgboost;-1;9;online_time_std;0.0283882802766066
synthetic_log_3;single_index;xgboost;1;-1;auc;0.914706638390849
synthetic_log_3;single_index;xgboost;2;-1;auc;0.9345800398431977
synthetic_log_3;single_index;xgboost;3;-1;auc;0.9345800398431977
synthetic_log_3;single_index;xgboost;4;-1;auc;0.9345800398431977
synthetic_log_3;single_index;xgboost;5;-1;auc;0.9345800398431977
synthetic_log_3;single_index;xgboost;6;-1;auc;0.9339995483288166
synthetic_log_3;single_index;xgboost;7;-1;auc;0.9388581715314389
synthetic_log_3;single_index;xgboost;8;-1;auc;0.9358710562414264
synthetic_log_3;single_index;xgboost;9;-1;auc;0.9453589196872779
synthetic_log_3;single_index;xgboost;10;-1;auc;0.9497725859755898
synthetic_log_3;single_index;xgboost;11;-1;auc;0.948464827050136
synthetic_log_3;single_index;xgboost;12;-1;auc;0.9522363199921619
synthetic_log_3;single_index;xgboost;13;-1;auc;0.948078985552962
synthetic_log_3;single_index;xgboost;14;-1;auc;0.9538499710528493
synthetic_log_3;single_index;xgboost;15;-1;auc;0.9556476055768842
synthetic_log_3;single_index;xgboost;16;-1;auc;0.9605943152454781
synthetic_log_3;single_index;xgboost;17;-1;auc;0.9580941446613088
synthetic_log_3;single_index;xgboost;18;-1;auc;0.9607843137254902
synthetic_log_3;single_index;xgboost;19;-1;auc;0.9558080808080808
synthetic_log_3;single_index;xgboost;-1;-1;auc;0.9402166378058188
synthetic_log_3;single_index;xgboost;-1;-1;online_time_avg;0.023335471281533526
synthetic_log_3;single_index;xgboost;-1;-1;online_time_std;0.024761119580536024
synthetic_log_3;single_index;xgboost;-1;-1;offline_time_total_avg;5.026498341560364
synthetic_log_3;single_index;xgboost;-1;-1;offline_time_total_std;1.1494874787092444
